Season,Episode,Character,Line
6,The Tip of the Zoidberg,Zoidberg," Alright, Hubert. I swear."
6,The Tip of the Zoidberg,Farnsworth," It's started, Zoidberg. The fever. The muscle spasms. I'm dying. It's time for you to keep your promise and kill me."
6,The Tip of the Zoidberg,Zoidberg, This is very difficult. But I'll try... Friend.
6,The Tip of the Zoidberg,Farnsworth, No! Wait! I'm afraid to die!
6,The Tip of the Zoidberg,Zoidberg," Argh! You said you wanted me to kill you! Is this one o' those ""No means yes"" deals?!"
6,The Tip of the Zoidberg,Farnsworth, Yes and no. I do want you to kill me. But I mustn't see it coming. That would be agony! So you must murder me completely by surprise.
6,The Tip of the Zoidberg,Zoidberg," As God is my witness, you can count on me. Well... See you tomorrow."
6,The Tip of the Zoidberg,Farnsworth, Not surprising enough!
6,The Tip of the Zoidberg,Farnsworth," Eh, wha?! Oh! My... Heart!"
6,The Tip of the Zoidberg,Fry, Hey!
6,The Tip of the Zoidberg,Leela, What are you doing there?
6,The Tip of the Zoidberg,Farnsworth, Whoa! Whoa! Whoa! Whoa!
6,The Tip of the Zoidberg,Zoidberg, Stop! You don't understand!
6,The Tip of the Zoidberg,Leela," Let's go, you murderer! Fry, help me lock 'im up!"
6,The Tip of the Zoidberg,Fry, Hang on. I'm learnin' how to do loop-de-loops.
6,The Tip of the Zoidberg,Farnsworth, Whoa! Whoa! Woo!
6,The Tip of the Zoidberg,Zoidberg, You're making a mistake! I was only trying to kill the Professor!
6,The Tip of the Zoidberg,Bender, Ooh.
6,The Tip of the Zoidberg,Zoidberg, Hubert... I'm sorry. Wha?! He doesn't have hair. Great Little Caesar's ghost!
6,The Tip of the Zoidberg,Farnsworth," You fools! You stupid, life-prolonging fools! I asked Zoidberg to kill me!"
6,The Tip of the Zoidberg,Amy, Huh?!
6,The Tip of the Zoidberg,Bender," What you talkin' 'bout, Professor?!"
6,The Tip of the Zoidberg,Hermes," Professor, have you gone mad?!"
6,The Tip of the Zoidberg,Farnsworth, Probably! It's one o' the symptoms of Tritonian hypermalaria!
6,The Tip of the Zoidberg,Amy, You mean the incurable disease that causes fever... Spasms... Insanity... Coma... And finally death?!
6,The Tip of the Zoidberg,Farnsworth, Yes! And I begged Zoidberg to put me out of my misery! Bring 'im! Quickly!
6,The Tip of the Zoidberg,Scruffy, Hmmm. Should've known better than to store my antiques in the office.
6,The Tip of the Zoidberg,Leela," Zoidberg, we were wrong! We're letting you out so you can kill the Professor!"
6,The Tip of the Zoidberg,Zoidberg, Woop-woop-woop-woop-woop-woop-woop-woop-woop.
6,The Tip of the Zoidberg,Amy," Oh, no! He sand-crabbed out!"
6,The Tip of the Zoidberg,Leela, Then we have no choice. We'll have to mercy-kill the Professor ourselves.
6,The Tip of the Zoidberg,Bender," Well, let's get started."
6,The Tip of the Zoidberg,Walt," We have a situation, Mother. This creature tried to sand-crab into the building."
6,The Tip of the Zoidberg,Mom, Zoidberg?!
6,The Tip of the Zoidberg,Zoidberg," Sorry I didn't call first, Carol. Uh... But I'm in a hurry! I need your help to save Hubert!"
6,The Tip of the Zoidberg,Mom, Let him go and stooge the hell out of here!
6,The Tip of the Zoidberg,Larry, We're on it.
6,The Tip of the Zoidberg,Walt, Ow!
6,The Tip of the Zoidberg,Igner, Ow!
6,The Tip of the Zoidberg,Larry, Ow!
6,The Tip of the Zoidberg,Zoidberg, Beautiful kids. You must be very proud!
6,The Tip of the Zoidberg,Mom, John Zoidberg... It's been a long time. How've you been?
6,The Tip of the Zoidberg,Zoidberg," Not too bad. Last year, I took a bus trip to the Grand Canyon. Later, I'll show you the pictures."
6,The Tip of the Zoidberg,Mom," Do you ever regret it, John? Leaving me to work for the Professor?"
6,The Tip of the Zoidberg,Zoidberg, What do you want me to say? 'E saved my life.
6,The Tip of the Zoidberg,Mom," Oh, big deal! You could've been rich if you'd stayed. Your own lab... A full staff..."
6,The Tip of the Zoidberg,Zoidberg, But Hubert is my friend. 'E's very sick. I can cure him. But I need the thing! The thing... From Triton!
6,The Tip of the Zoidberg,Mom," It'll cost you, John. How much are you worth now?"
6,The Tip of the Zoidberg,Zoidberg, I live in a dumpster. All I have in the world is this coupon for one free session at the tanning salon.
6,The Tip of the Zoidberg,Mom," Oh, John. That's really all you have? Then I'll take it."
6,The Tip of the Zoidberg,Scruffy, Okay. Murdolator's finished.
6,The Tip of the Zoidberg,Bender, I said I'd kill 'im myself! Nobody listens to Bender!
6,The Tip of the Zoidberg,Leela, We all have to share in the guilt. Which is why we're each going to add one drop of cyanide to the death wheel as it goes by.
6,The Tip of the Zoidberg,Scruffy, Commence mercy-killing... In three... Two... Ayup.
6,The Tip of the Zoidberg,Hermes, Kill-check one is go!
6,The Tip of the Zoidberg,Leela, Yay!
6,The Tip of the Zoidberg,Amy, Woohoo!
6,The Tip of the Zoidberg,Fry, Kill-check two is go!
6,The Tip of the Zoidberg,Humans, Ooh!
6,The Tip of the Zoidberg,Woman, Wow!
6,The Tip of the Zoidberg,Hattie, It's about time.
6,The Tip of the Zoidberg,Female voice, Vegetables activated.
6,The Tip of the Zoidberg,Bender," Kill-check three is go! Also, the salad's ready."
6,The Tip of the Zoidberg,Leela," Yay, salad!"
6,The Tip of the Zoidberg,Amy, Yay!
6,The Tip of the Zoidberg,Zoidberg, What the hell are you doing?!
6,The Tip of the Zoidberg,Leela," Zoidberg! We know about your secret agreement. I am so, so sorry for how we treated you."
6,The Tip of the Zoidberg,Fry," And, to make it up to you, we're killing the Professor for you so he doesn't die horribly from hypermalaria."
6,The Tip of the Zoidberg,Zoidberg," 'E doesn't have hypermalaria, you idiots! 'E has Yetiism. When 'e saved my life all those years ago, 'e was scratched by a Yeti!"
6,The Tip of the Zoidberg,Fry, Hmmm. I consider myself almost completely ignorant of modern medicine. And I've never heard of Yetiism.
6,The Tip of the Zoidberg,Zoidberg," It mimics the symptoms of hypermalaria exactly. Except for the part where, instead of dying, you turn into a Yeti! Wow! Hold 'im down while I prepare the antidote."
6,The Tip of the Zoidberg,Leela, Another Yeti?!
6,The Tip of the Zoidberg,Zoidberg," Yes. The same jerk that once noshed on me like a shrimp toast. Now, who's getting 'is pineal gland extracted? Ah, yes. This contains a concentrated form of the Yeti neurotoxin."
6,The Tip of the Zoidberg,Hermes, But that's what gave 'im Yetiism in the first place! Won't it just make 'im a double Yeti?!
6,The Tip of the Zoidberg,Zoidberg," Don't lecture me about Alien physiology, Conrad! The pineal neurotoxin neutralises the adrenal neurotoxin. That's why Yetis don't drive themselves mad!"
6,The Tip of the Zoidberg,Fry, My God. He's like some kinda believable Hulk!
6,The Tip of the Zoidberg,Zoidberg, No time for an injection. Uh! I'll be damned. It did make 'im a double Yeti!
6,The Tip of the Zoidberg,Amy, It wasn't supposed to do any of those things.
6,The Tip of the Zoidberg,Farnsworth," You did it, Johnny. I'm cured!"
6,The Tip of the Zoidberg,Bender," Wow! Alright, let's set it up and try again."
6,The Tip of the Zoidberg,Farnsworth," There's one thing I don't understand, Zoidberg. How did you persuade Mom to give you her precious Yeti head? Did you 'ave to promise anything in return?"
6,The Tip of the Zoidberg,Zoidberg, Nothing. Nothing at all.
6,The Tip of the Zoidberg,Amy," This calls for a celebration! Come on, everyone! Let's go tanning!"
6,The Tip of the Zoidberg,Bender, Hooray!
6,The Tip of the Zoidberg,Farnsworth, Yay!
6,The Tip of the Zoidberg,Zoidberg, I was going to tan... Once.
6,The Tip of the Zoidberg,Farnsworth," What do you say, Johnny? It's on me."
6,The Tip of the Zoidberg,Zoidberg," Thank you, Hubert."
6,The Tip of the Zoidberg,Farnsworth and Zoidberg, Woop-woop-woop-woop-woop-woop-woop-woop-woop.
6,Ghost in the Machines,Hermes," Listen up, people."
6,Ghost in the Machines,Hermes," As long as nothing happens for the next fifteen minutes, our insurance will be reinstated, so let's just sit quietly and run out the clock."
6,Ghost in the Machines,Amy, A giant sausage!
6,Ghost in the Machines,Bender," Oh, God!"
6,Ghost in the Machines,Hermes," Oh, God, no! Get out of here, you horrific sausage!"
6,Ghost in the Machines,Leela, Wait! Isn't today the parade? It's just a giant balloon!
6,Ghost in the Machines,Fry, Giant balloon?
6,Ghost in the Machines,Bender," See, buddy? It's not so scary."
6,Ghost in the Machines,Fry, I feel better now. Why is so many different parades smooshed together?
6,Ghost in the Machines,Leela, It's the Parade Day parade.
6,Ghost in the Machines,Fry, What's Parade Day?
6,Ghost in the Machines,Farnsworth," It used to be that every group in New New York wanted their own parade. Why, when I was a boy, we had a parade every day. Those were dark times."
6,Ghost in the Machines,Leela, Now we just combine them all into one big Parade Day parade and get it over with.
6,Ghost in the Machines,Zoidberg," Hey, look! A fog is rolling in."
6,Ghost in the Machines,Hermes," No, that's just the Jamaican pride float."
6,Ghost in the Machines,Amy, Looks like it's speeding up.
6,Ghost in the Machines,Hermes," Oh, no! It's within munching distance of the Doritos float."
6,Ghost in the Machines,Zapp," Thank you! Thank you! Kif, you're slacking off of my waving arm."
6,Ghost in the Machines,Leela," Oh, no! It's heading right for those two nerds!"
6,Ghost in the Machines,Manbot," Whoa! Sweet shirt, dude!"
6,Ghost in the Machines,Man, Thanks. I have another one that says PALEONTOLOGISTS DO IT IN THE DIRT. I'm a palaeontologist.
6,Ghost in the Machines,Fry, I'll save one of you!
6,Ghost in the Machines,Woman," Oh, honey! I dig you so much! Thank you for saving my stupidly dressed husband. You're a hero!"
6,Ghost in the Machines,Mayor Poopenmeyer," A hero indeed. What's your name, son?"
6,Ghost in the Machines,Fry, I dunno. Fry?
6,Ghost in the Machines,Mayor Poopenmeyer," Ladies and gentlemen, I'm proud to associate myself with a true hero. Mr. Fry, allow me to present you with the keys to the city. This one's for the deadbolt, this is for the top lock... I think this one's for the knob. The city's in a bad neighbourhood. Care to say a few words, son?"
6,Ghost in the Machines,Fry," Uh... Heroes don't do drugs! Except for Drugman, I guess."
6,Ghost in the Machines,Mayor Poopenmeyer, I hereby declare that henceforth this Saturday shall be known as Fry-day!
6,Ghost in the Machines,Fry, It sure was nice of the Mayor's wife to have sex with me. Huh?
6,Ghost in the Machines,Bender, You!
6,Ghost in the Machines,Fry, What?
6,Ghost in the Machines,Bender," You could've saved the Robot, but instead you saved the Human. Do you think Human life is more precious than Robot life?"
6,Ghost in the Machines,Fry," No, no... Well, yes, actually."
6,Ghost in the Machines,Bender, That's it. I'm killin' myself!
6,Ghost in the Machines,Leela," Oh, Lord."
6,Ghost in the Machines,Bender, Don't try and talk me out of it! Well?
6,Ghost in the Machines,Amy," Bender, you always say you're gonna kill yourself, but you almost never do."
6,Ghost in the Machines,Hermes," Yeah. Last time you went to the suicide booth, you ended up dating it for six months."
6,Ghost in the Machines,Leela," How is Lynn, by the way?"
6,Ghost in the Machines,Bender," Livin' in Oregon with her crazy mother! See you at my funeral, suckers!"
6,Ghost in the Machines,Bender," Kill me, please! And make it splatter!"
6,Ghost in the Machines,Suicide booth, With pleasure... Bender!
6,Ghost in the Machines,Bender," Lynn? Huh, wow, you look great. Fat, but great. I thought you were in Oregon."
6,Ghost in the Machines,Suicide booth, My mom tried to commit suicide in me. I don't wanna talk about it.
6,Ghost in the Machines,Bender," Well, tell your mom I said hello and it's been nice catchin' up with you. Let's get this show on the road!"
6,Ghost in the Machines,Suicide booth," Oh, no! You're going to die, alright. But it won't be suicide. It'll be murder!"
6,Ghost in the Machines,Bender, Missed me!
6,Ghost in the Machines,Fry, He did it. He actually did it this time.
6,Ghost in the Machines,Hermes," No way, mon. He's fakin' it. He really is gone. Everyone, put on your takin'-off caps."
6,Ghost in the Machines,Fry, Our what?
6,Ghost in the Machines,Farnsworth," It's a sign of respect, you savage!"
6,Ghost in the Machines,Amy," Poor, nasty, mean, old Bender. I can't believe we'll never hear his evil laugh again."
6,Ghost in the Machines,Fry, I miss 'im so much.
6,Ghost in the Machines,Hermes," There, there, Fry. He may be gone, but he'll always be with us as a trash can."
6,Ghost in the Machines,Bender's ghost," Look at that loser gettin' garbage dumped in 'im. Glad I'm not him, whoever he is."
6,Ghost in the Machines,Leela," Fry, as his only friend, you should have first pick of body parts."
6,Ghost in the Machines,Bender's ghost, Just don't pick his nose! What's wrong with you guys? This is comedy gold!
6,Ghost in the Machines,Fry," He always had my back, so I'll take his arm, uh... As a backscratcher. I love you, Bender. Somebody hand me a bolt cutter."
6,Ghost in the Machines,Bender's ghost," Hey, dipshlits! That's not me. I'm right here. Hello! Pay attention to me!"
6,Ghost in the Machines,Bender's ghost, Why can't anybody hear my witty remarks? This is Hell!
6,Ghost in the Machines,Robot Devil, Feh! You wish!
6,Ghost in the Machines,Bender's ghost, Robot Devil? You can hear me? Why is everyone else ignoring me?
6,Ghost in the Machines,Robot Devil," Isn't it obvious, Bender?"
6,Ghost in the Machines,Bender's ghost," Yeah, I guess it is."
6,Ghost in the Machines,Robot Devil, You're dead!
6,Ghost in the Machines,Bender's ghost, What?! I thought I just had laryngitis and anti-gravity.
